"StichtagDatJahr","QuarSort","QuarCd","QuarLang","SteuerTarifSort","SteuerTarifCd","SteuerTarifLang","SteuerVermoegen_p50","SteuerVermoegen_p25","SteuerVermoegen_p75"
2006,91,"091","Albisrieden",1,"01","Verheiratetentarif",112.5,10,369
2006,91,"091","Albisrieden",2,"02","Einelternfamilientarif",5.5,0,50
2006,92,"092","Altstetten",0,"00","Grundtarif",14,0,98
2006,92,"092","Altstetten",1,"01","Verheiratetentarif",41,0,212
2006,92,"092","Altstetten",2,"02","Einelternfamilientarif",0,0,24
2006,101,"101","Höngg",0,"00","Grundtarif",50,5,239
2006,101,"101","Höngg",1,"01","Verheiratetentarif",209,46,607
2006,101,"101","Höngg",2,"02","Einelternfamilientarif",17,0,93
2006,102,"102","Wipkingen",0,"00","Grundtarif",26,0,118
2006,102,"102","Wipkingen",1,"01","Verheiratetentarif",76.5,0,340.5
2006,102,"102","Wipkingen",2,"02","Einelternfamilientarif",14,0,66
2006,111,"111","Affoltern",0,"00","Grundtarif",17,0,97
2006,111,"111","Affoltern",1,"01","Verheiratetentarif",70,0,251
2006,111,"111","Affoltern",2,"02","Einelternfamilientarif",3,0,33
2006,115,"115","Oerlikon",0,"00","Grundtarif",25,0,128
2006,115,"115","Oerlikon",1,"01","Verheiratetentarif",89,1,344
2006,115,"115","Oerlikon",2,"02","Einelternfamilientarif",9.5,0,62.5
2006,119,"119","Seebach",0,"00","Grundtarif",11,0,80
2006,119,"119","Seebach",1,"01","Verheiratetentarif",39,0,225
2006,119,"119","Seebach",2,"02","Einelternfamilientarif",0,0,24
2006,121,"121","Saatlen",0,"00","Grundtarif",10,0,72
2006,121,"121","Saatlen",1,"01","Verheiratetentarif",30,0,146
2006,121,"121","Saatlen",2,"02","Einelternfamilientarif",1,0,21
2006,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",10,0,80
2006,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",24,0,186
2006,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,11
2006,123,"123","Hirzenbach",0,"00","Grundtarif",11,0,70.75
2006,123,"123","Hirzenbach",1,"01","Verheiratetentarif",30,0,162.5
2006,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",0,0,11
2007,11,"011","Rathaus",0,"00","Grundtarif",27,0,195
2007,11,"011","Rathaus",1,"01","Verheiratetentarif",296,61,998
2007,11,"011","Rathaus",2,"02","Einelternfamilientarif",67,3,235
2007,12,"012","Hochschulen",0,"00","Grundtarif",60,3,328
2007,12,"012","Hochschulen",1,"01","Verheiratetentarif",349,36.5,1346.5
2007,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2007,13,"013","Lindenhof",0,"00","Grundtarif",64,5,348
2007,13,"013","Lindenhof",1,"01","Verheiratetentarif",447,98,1677
2007,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2007,14,"014","City",0,"00","Grundtarif",20,0,114
2007,14,"014","City",1,"01","Verheiratetentarif",140,9,517
2007,14,"014","City",2,"02","Einelternfamilientarif",,,
2007,21,"021","Wollishofen",0,"00","Grundtarif",37,3,188
2007,21,"021","Wollishofen",1,"01","Verheiratetentarif",168,26,509
2007,21,"021","Wollishofen",2,"02","Einelternfamilientarif",16,0,78
2007,23,"023","Leimbach",0,"00","Grundtarif",31,1,160
2007,23,"023","Leimbach",1,"01","Verheiratetentarif",115.5,11,363
2007,23,"023","Leimbach",2,"02","Einelternfamilientarif",7,0,40
2007,24,"024","Enge",0,"00","Grundtarif",51,4,265
2007,24,"024","Enge",1,"01","Verheiratetentarif",276,40,918.5
2007,24,"024","Enge",2,"02","Einelternfamilientarif",28,0,159
2007,31,"031","Alt-Wiedikon",0,"00","Grundtarif",28,0,120
2007,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",68.5,0,326
2007,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",7.5,0,75
2007,33,"033","Friesenberg",0,"00","Grundtarif",17,0,90
2007,33,"033","Friesenberg",1,"01","Verheiratetentarif",74,5,227
2007,33,"033","Friesenberg",2,"02","Einelternfamilientarif",9,0,50
2007,34,"034","Sihlfeld",0,"00","Grundtarif",18,0,96
2007,34,"034","Sihlfeld",1,"01","Verheiratetentarif",29.5,0,186
2007,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",3,0,40
2007,41,"041","Werd",0,"00","Grundtarif",22,0,97
2007,41,"041","Werd",1,"01","Verheiratetentarif",37,0,248
2007,41,"041","Werd",2,"02","Einelternfamilientarif",19,0,77
2007,42,"042","Langstrasse",0,"00","Grundtarif",7,0,57
2007,42,"042","Langstrasse",1,"01","Verheiratetentarif",5,0,117
2007,42,"042","Langstrasse",2,"02","Einelternfamilientarif",0,0,38
2007,44,"044","Hard",0,"00","Grundtarif",6,0,50
2007,44,"044","Hard",1,"01","Verheiratetentarif",2,0,75
2007,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,7
2007,51,"051","Gewerbeschule",0,"00","Grundtarif",15,0,80
2007,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",19,0,142
2007,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",9,0,63.5
2007,52,"052","Escher Wyss",0,"00","Grundtarif",26,0,116.5
2007,52,"052","Escher Wyss",1,"01","Verheiratetentarif",121.5,10,436.5
2007,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",13,0,108
2007,61,"061","Unterstrass",0,"00","Grundtarif",38,3,161
2007,61,"061","Unterstrass",1,"01","Verheiratetentarif",128,19,420
2007,61,"061","Unterstrass",2,"02","Einelternfamilientarif",20,0,104
2007,63,"063","Oberstrass",0,"00","Grundtarif",63,9,291
2007,63,"063","Oberstrass",1,"01","Verheiratetentarif",370.5,78,1120.5
2007,63,"063","Oberstrass",2,"02","Einelternfamilientarif",56,7,272
2007,71,"071","Fluntern",0,"00","Grundtarif",99,12,508.5
2007,71,"071","Fluntern",1,"01","Verheiratetentarif",684,158,2415
2007,71,"071","Fluntern",2,"02","Einelternfamilientarif",97.5,2,363
2007,72,"072","Hottingen",0,"00","Grundtarif",64,6,342
2007,72,"072","Hottingen",1,"01","Verheiratetentarif",432,106,1478.5
2007,72,"072","Hottingen",2,"02","Einelternfamilientarif",55.5,6,272
2007,73,"073","Hirslanden",0,"00","Grundtarif",52,7,242
2007,73,"073","Hirslanden",1,"01","Verheiratetentarif",270,57,1000
2007,73,"073","Hirslanden",2,"02","Einelternfamilientarif",35,0,218
2007,74,"074","Witikon",0,"00","Grundtarif",82,8,385
2007,74,"074","Witikon",1,"01","Verheiratetentarif",309,70.5,1013
2007,74,"074","Witikon",2,"02","Einelternfamilientarif",29,1,228
2007,81,"081","Seefeld",0,"00","Grundtarif",48,3,225
2007,81,"081","Seefeld",1,"01","Verheiratetentarif",212,38,849
2007,81,"081","Seefeld",2,"02","Einelternfamilientarif",51,3,188
2007,82,"082","Mühlebach",0,"00","Grundtarif",48,4,221
2007,82,"082","Mühlebach",1,"01","Verheiratetentarif",214,41,730
2007,82,"082","Mühlebach",2,"02","Einelternfamilientarif",31.5,0,230
2007,83,"083","Weinegg",0,"00","Grundtarif",48,4,264
2007,83,"083","Weinegg",1,"01","Verheiratetentarif",254,40,906
2007,83,"083","Weinegg",2,"02","Einelternfamilientarif",35,1,180
2007,91,"091","Albisrieden",0,"00","Grundtarif",29,1,146
2007,91,"091","Albisrieden",1,"01","Verheiratetentarif",113,11,381
2007,91,"091","Albisrieden",2,"02","Einelternfamilientarif",7,0,60
2007,92,"092","Altstetten",0,"00","Grundtarif",14,0,98
2007,92,"092","Altstetten",1,"01","Verheiratetentarif",38,0,213
2007,92,"092","Altstetten",2,"02","Einelternfamilientarif",0,0,22
2007,101,"101","Höngg",0,"00","Grundtarif",50,5,239
2007,101,"101","Höngg",1,"01","Verheiratetentarif",221,46,636
2007,101,"101","Höngg",2,"02","Einelternfamilientarif",17,0,105
2007,102,"102","Wipkingen",0,"00","Grundtarif",27,1,119
2007,102,"102","Wipkingen",1,"01","Verheiratetentarif",83,2,373
2007,102,"102","Wipkingen",2,"02","Einelternfamilientarif",14,0,74
2007,111,"111","Affoltern",0,"00","Grundtarif",15,0,92
2007,111,"111","Affoltern",1,"01","Verheiratetentarif",62,0,237
2007,111,"111","Affoltern",2,"02","Einelternfamilientarif",2,0,29
2007,115,"115","Oerlikon",0,"00","Grundtarif",26,0,131
2007,115,"115","Oerlikon",1,"01","Verheiratetentarif",95,2,369
2007,115,"115","Oerlikon",2,"02","Einelternfamilientarif",5,0,59
2007,119,"119","Seebach",0,"00","Grundtarif",12,0,82
2007,119,"119","Seebach",1,"01","Verheiratetentarif",42,0,235
2007,119,"119","Seebach",2,"02","Einelternfamilientarif",0,0,22
2007,121,"121","Saatlen",0,"00","Grundtarif",11,0,71
2007,121,"121","Saatlen",1,"01","Verheiratetentarif",28,0,147
2007,121,"121","Saatlen",2,"02","Einelternfamilientarif",0,0,18
2007,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",9,0,78
2007,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",24,0,188
2007,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,10
2007,123,"123","Hirzenbach",0,"00","Grundtarif",10,0,70
2007,123,"123","Hirzenbach",1,"01","Verheiratetentarif",27,0,152
2007,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",0,0,14
2008,11,"011","Rathaus",0,"00","Grundtarif",30,0,185
2008,11,"011","Rathaus",1,"01","Verheiratetentarif",284,64.5,1028.5
2008,11,"011","Rathaus",2,"02","Einelternfamilientarif",77.5,0,311.5
2008,12,"012","Hochschulen",0,"00","Grundtarif",49,4,282
2008,12,"012","Hochschulen",1,"01","Verheiratetentarif",248,47.5,1095
2008,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2008,13,"013","Lindenhof",0,"00","Grundtarif",61.5,5,351
2008,13,"013","Lindenhof",1,"01","Verheiratetentarif",489.5,125.5,1682.5
2008,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2008,14,"014","City",0,"00","Grundtarif",20,1,119
2008,14,"014","City",1,"01","Verheiratetentarif",96,23,545
2008,14,"014","City",2,"02","Einelternfamilientarif",54,17,253
2008,21,"021","Wollishofen",0,"00","Grundtarif",35,3,172
2008,21,"021","Wollishofen",1,"01","Verheiratetentarif",163,28,481
2008,21,"021","Wollishofen",2,"02","Einelternfamilientarif",18,0,96
2008,23,"023","Leimbach",0,"00","Grundtarif",31,1,158
2008,23,"023","Leimbach",1,"01","Verheiratetentarif",100.5,11,314
2008,23,"023","Leimbach",2,"02","Einelternfamilientarif",4,0,41
2008,24,"024","Enge",0,"00","Grundtarif",47,4,235
2008,24,"024","Enge",1,"01","Verheiratetentarif",253,42,869
2008,24,"024","Enge",2,"02","Einelternfamilientarif",35.9,0.5,152.5
2008,31,"031","Alt-Wiedikon",0,"00","Grundtarif",29,1,114
2008,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",70,1,305
2008,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",9,0,102
2008,33,"033","Friesenberg",0,"00","Grundtarif",18,0,87
2008,33,"033","Friesenberg",1,"01","Verheiratetentarif",77,8,224
2008,33,"033","Friesenberg",2,"02","Einelternfamilientarif",8,0,40
2008,34,"034","Sihlfeld",0,"00","Grundtarif",19,0,92
2008,34,"034","Sihlfeld",1,"01","Verheiratetentarif",27,0,179
2008,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",2,0,35
2008,41,"041","Werd",0,"00","Grundtarif",20,0,89
2008,41,"041","Werd",1,"01","Verheiratetentarif",38,0,229
2008,41,"041","Werd",2,"02","Einelternfamilientarif",11,0,69
2008,42,"042","Langstrasse",0,"00","Grundtarif",9,0,57
2008,42,"042","Langstrasse",1,"01","Verheiratetentarif",7,0,123
2008,42,"042","Langstrasse",2,"02","Einelternfamilientarif",1,0,52
2008,44,"044","Hard",0,"00","Grundtarif",7,0,51
2008,44,"044","Hard",1,"01","Verheiratetentarif",2,0,67
2008,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,14
2008,51,"051","Gewerbeschule",0,"00","Grundtarif",16,0,78
2008,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",21,0,152.5
2008,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",12,0,75
2008,52,"052","Escher Wyss",0,"00","Grundtarif",26,0,111
2008,52,"052","Escher Wyss",1,"01","Verheiratetentarif",91,6,377
2008,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",19,0,107.5
2008,61,"061","Unterstrass",0,"00","Grundtarif",36,3,150
2008,61,"061","Unterstrass",1,"01","Verheiratetentarif",128.5,20,394
2008,61,"061","Unterstrass",2,"02","Einelternfamilientarif",21,0,103.5
2008,63,"063","Oberstrass",0,"00","Grundtarif",60,9,262
2008,63,"063","Oberstrass",1,"01","Verheiratetentarif",349.5,83.5,1066.5
2008,63,"063","Oberstrass",2,"02","Einelternfamilientarif",55,6,248
2008,71,"071","Fluntern",0,"00","Grundtarif",89.5,11,468
2008,71,"071","Fluntern",1,"01","Verheiratetentarif",638.5,156,2123
2008,71,"071","Fluntern",2,"02","Einelternfamilientarif",71,0,308
2008,72,"072","Hottingen",0,"00","Grundtarif",56,6,304
2008,72,"072","Hottingen",1,"01","Verheiratetentarif",384.5,96,1255.5
2008,72,"072","Hottingen",2,"02","Einelternfamilientarif",83,7,299
2008,73,"073","Hirslanden",0,"00","Grundtarif",50,7,233
2008,73,"073","Hirslanden",1,"01","Verheiratetentarif",267,57,953
2008,73,"073","Hirslanden",2,"02","Einelternfamilientarif",28,0,163
2008,74,"074","Witikon",0,"00","Grundtarif",79,9,349
2008,74,"074","Witikon",1,"01","Verheiratetentarif",304.5,66,952
2008,74,"074","Witikon",2,"02","Einelternfamilientarif",31.5,0,185
2008,81,"081","Seefeld",0,"00","Grundtarif",53,4,213
2008,81,"081","Seefeld",1,"01","Verheiratetentarif",208,43,775
2008,81,"081","Seefeld",2,"02","Einelternfamilientarif",46,2,192
2008,82,"082","Mühlebach",0,"00","Grundtarif",47,5,200
2008,82,"082","Mühlebach",1,"01","Verheiratetentarif",231,49,733
2008,82,"082","Mühlebach",2,"02","Einelternfamilientarif",44,3,278
2008,83,"083","Weinegg",0,"00","Grundtarif",44,3,229
2008,83,"083","Weinegg",1,"01","Verheiratetentarif",245,44,813
2008,83,"083","Weinegg",2,"02","Einelternfamilientarif",20,0,120
2008,91,"091","Albisrieden",0,"00","Grundtarif",28,1,132
2008,91,"091","Albisrieden",1,"01","Verheiratetentarif",112,11,365
2008,91,"091","Albisrieden",2,"02","Einelternfamilientarif",11,0,74
2008,92,"092","Altstetten",0,"00","Grundtarif",13,0,90
2008,92,"092","Altstetten",1,"01","Verheiratetentarif",36,0,200
2008,92,"092","Altstetten",2,"02","Einelternfamilientarif",0,0,22
2008,101,"101","Höngg",0,"00","Grundtarif",49,5,224
2008,101,"101","Höngg",1,"01","Verheiratetentarif",210,42,590
2008,101,"101","Höngg",2,"02","Einelternfamilientarif",21,0,111
2008,102,"102","Wipkingen",0,"00","Grundtarif",28,1,114
2008,102,"102","Wipkingen",1,"01","Verheiratetentarif",78,1,323
2008,102,"102","Wipkingen",2,"02","Einelternfamilientarif",13,0,79
2008,111,"111","Affoltern",0,"00","Grundtarif",14,0,83
2008,111,"111","Affoltern",1,"01","Verheiratetentarif",55,0,217
2008,111,"111","Affoltern",2,"02","Einelternfamilientarif",2,0,29
2008,115,"115","Oerlikon",0,"00","Grundtarif",26,0,128
2008,115,"115","Oerlikon",1,"01","Verheiratetentarif",88,2,350
2008,115,"115","Oerlikon",2,"02","Einelternfamilientarif",9,0,64
2008,119,"119","Seebach",0,"00","Grundtarif",13,0,83
2008,119,"119","Seebach",1,"01","Verheiratetentarif",42,0,224
2008,119,"119","Seebach",2,"02","Einelternfamilientarif",0,0,22
2008,121,"121","Saatlen",0,"00","Grundtarif",10,0,66
2008,121,"121","Saatlen",1,"01","Verheiratetentarif",25,0,140
2008,121,"121","Saatlen",2,"02","Einelternfamilientarif",1,0,21
2008,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",10,0,76
2008,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",21,0,183
2008,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,10
2008,123,"123","Hirzenbach",0,"00","Grundtarif",9,0,60
2008,123,"123","Hirzenbach",1,"01","Verheiratetentarif",23,0,138
2008,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",0,0,12
2009,11,"011","Rathaus",0,"00","Grundtarif",39,1,213
2009,11,"011","Rathaus",1,"01","Verheiratetentarif",310.5,61,1087
2009,11,"011","Rathaus",2,"02","Einelternfamilientarif",102,5,237
2009,12,"012","Hochschulen",0,"00","Grundtarif",50,4,327
2009,12,"012","Hochschulen",1,"01","Verheiratetentarif",287,25,1202
2009,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2009,13,"013","Lindenhof",0,"00","Grundtarif",70,4,401
2009,13,"013","Lindenhof",1,"01","Verheiratetentarif",507,90,1934
2009,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2009,14,"014","City",0,"00","Grundtarif",24.5,1,115
2009,14,"014","City",1,"01","Verheiratetentarif",131,26,624
2009,14,"014","City",2,"02","Einelternfamilientarif",,,
2009,21,"021","Wollishofen",0,"00","Grundtarif",37,3,174
2009,21,"021","Wollishofen",1,"01","Verheiratetentarif",179,30,527
2009,21,"021","Wollishofen",2,"02","Einelternfamilientarif",19,0,105
2009,23,"023","Leimbach",0,"00","Grundtarif",31,1,159
2009,23,"023","Leimbach",1,"01","Verheiratetentarif",123,16,356
2009,23,"023","Leimbach",2,"02","Einelternfamilientarif",7,0,49.5
2009,24,"024","Enge",0,"00","Grundtarif",55,5,270
2009,24,"024","Enge",1,"01","Verheiratetentarif",271,48,918
2009,24,"024","Enge",2,"02","Einelternfamilientarif",44,1,183.5
2009,31,"031","Alt-Wiedikon",0,"00","Grundtarif",31,1,127
2009,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",83,2,335
2009,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",16,0,125
2009,33,"033","Friesenberg",0,"00","Grundtarif",19,0,94
2009,33,"033","Friesenberg",1,"01","Verheiratetentarif",82,8,242
2009,33,"033","Friesenberg",2,"02","Einelternfamilientarif",7,0,49
2009,34,"034","Sihlfeld",0,"00","Grundtarif",18,0,97
2009,34,"034","Sihlfeld",1,"01","Verheiratetentarif",30,0,188
2009,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",1,0,38
2009,41,"041","Werd",0,"00","Grundtarif",24,0,105.5
2009,41,"041","Werd",1,"01","Verheiratetentarif",44,0,218
2009,41,"041","Werd",2,"02","Einelternfamilientarif",21,0,81.5
2009,42,"042","Langstrasse",0,"00","Grundtarif",9,0,63
2009,42,"042","Langstrasse",1,"01","Verheiratetentarif",9,0,135
2009,42,"042","Langstrasse",2,"02","Einelternfamilientarif",0,0,68
2009,44,"044","Hard",0,"00","Grundtarif",7,0,54
2009,44,"044","Hard",1,"01","Verheiratetentarif",3,0,68
2009,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,16
2009,51,"051","Gewerbeschule",0,"00","Grundtarif",16,0,83
2009,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",25,0,174
2009,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",20,0,85
2009,52,"052","Escher Wyss",0,"00","Grundtarif",29,1,138
2009,52,"052","Escher Wyss",1,"01","Verheiratetentarif",133,9,435
2009,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",39,1,120
2009,61,"061","Unterstrass",0,"00","Grundtarif",38,3,157
2009,61,"061","Unterstrass",1,"01","Verheiratetentarif",141,25,432
2009,61,"061","Unterstrass",2,"02","Einelternfamilientarif",23,0,117
2009,63,"063","Oberstrass",0,"00","Grundtarif",65,9,285
2009,63,"063","Oberstrass",1,"01","Verheiratetentarif",408.5,109,1214
2009,63,"063","Oberstrass",2,"02","Einelternfamilientarif",69,13,265
2009,71,"071","Fluntern",0,"00","Grundtarif",89,11,508
2009,71,"071","Fluntern",1,"01","Verheiratetentarif",705,166,2360
2009,71,"071","Fluntern",2,"02","Einelternfamilientarif",106,8,478
2009,72,"072","Hottingen",0,"00","Grundtarif",66,7,328
2009,72,"072","Hottingen",1,"01","Verheiratetentarif",450,113,1450
2009,72,"072","Hottingen",2,"02","Einelternfamilientarif",125,12,385
2009,73,"073","Hirslanden",0,"00","Grundtarif",50,7,236
2009,73,"073","Hirslanden",1,"01","Verheiratetentarif",311.5,66,1071
2009,73,"073","Hirslanden",2,"02","Einelternfamilientarif",40,2,197
2009,74,"074","Witikon",0,"00","Grundtarif",80,9,372
2009,74,"074","Witikon",1,"01","Verheiratetentarif",359.5,75,1091
2009,74,"074","Witikon",2,"02","Einelternfamilientarif",45,2,235
2009,81,"081","Seefeld",0,"00","Grundtarif",60,5,246
2009,81,"081","Seefeld",1,"01","Verheiratetentarif",235,55,843
2009,81,"081","Seefeld",2,"02","Einelternfamilientarif",53,2,279
2009,82,"082","Mühlebach",0,"00","Grundtarif",53,6,215.5
2009,82,"082","Mühlebach",1,"01","Verheiratetentarif",256,57,844
2009,82,"082","Mühlebach",2,"02","Einelternfamilientarif",31,0,244
2009,83,"083","Weinegg",0,"00","Grundtarif",47,3,240
2009,83,"083","Weinegg",1,"01","Verheiratetentarif",284,53,937
2009,83,"083","Weinegg",2,"02","Einelternfamilientarif",60,5,159
2009,91,"091","Albisrieden",0,"00","Grundtarif",30,2,145
2009,91,"091","Albisrieden",1,"01","Verheiratetentarif",124,14,402
2009,91,"091","Albisrieden",2,"02","Einelternfamilientarif",15,0,92
2009,92,"092","Altstetten",0,"00","Grundtarif",15,0,94
2009,92,"092","Altstetten",1,"01","Verheiratetentarif",41,0,222
2009,92,"092","Altstetten",2,"02","Einelternfamilientarif",0,0,25
2009,101,"101","Höngg",0,"00","Grundtarif",52,6,241
2009,101,"101","Höngg",1,"01","Verheiratetentarif",236.5,52,668
2009,101,"101","Höngg",2,"02","Einelternfamilientarif",25.5,0,144.5
2009,102,"102","Wipkingen",0,"00","Grundtarif",29,2,123
2009,102,"102","Wipkingen",1,"01","Verheiratetentarif",97.5,6,373
2009,102,"102","Wipkingen",2,"02","Einelternfamilientarif",21.5,0,105
2009,111,"111","Affoltern",0,"00","Grundtarif",15,0,90
2009,111,"111","Affoltern",1,"01","Verheiratetentarif",59,0,230
2009,111,"111","Affoltern",2,"02","Einelternfamilientarif",3,0,37.5
2009,115,"115","Oerlikon",0,"00","Grundtarif",28,0,137.5
2009,115,"115","Oerlikon",1,"01","Verheiratetentarif",109,3,397
2009,115,"115","Oerlikon",2,"02","Einelternfamilientarif",11.5,0,76
2009,119,"119","Seebach",0,"00","Grundtarif",14,0,90
2009,119,"119","Seebach",1,"01","Verheiratetentarif",46,0,244
2009,119,"119","Seebach",2,"02","Einelternfamilientarif",0,0,29
2009,121,"121","Saatlen",0,"00","Grundtarif",10,0,65
2009,121,"121","Saatlen",1,"01","Verheiratetentarif",28,0,151.5
2009,121,"121","Saatlen",2,"02","Einelternfamilientarif",1,0,25.5
2009,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",11,0,78
2009,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",19,0,185
2009,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,7
2009,123,"123","Hirzenbach",0,"00","Grundtarif",9,0,64
2009,123,"123","Hirzenbach",1,"01","Verheiratetentarif",23,0,144
2009,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",0,0,15
2010,11,"011","Rathaus",0,"00","Grundtarif",36,1,201
2010,11,"011","Rathaus",1,"01","Verheiratetentarif",314,64,1029
2010,11,"011","Rathaus",2,"02","Einelternfamilientarif",96,3,403
2010,12,"012","Hochschulen",0,"00","Grundtarif",47,5,336
2010,12,"012","Hochschulen",1,"01","Verheiratetentarif",343,60,1453
2010,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2010,13,"013","Lindenhof",0,"00","Grundtarif",77.5,4,406
2010,13,"013","Lindenhof",1,"01","Verheiratetentarif",396.5,101.5,1549.5
2010,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2010,14,"014","City",0,"00","Grundtarif",21,0,134
2010,14,"014","City",1,"01","Verheiratetentarif",184,38,707
2010,14,"014","City",2,"02","Einelternfamilientarif",,,
2010,21,"021","Wollishofen",0,"00","Grundtarif",38,4,177
2010,21,"021","Wollishofen",1,"01","Verheiratetentarif",186,37,543
2010,21,"021","Wollishofen",2,"02","Einelternfamilientarif",17,0,90
2010,23,"023","Leimbach",0,"00","Grundtarif",31,1,152
2010,23,"023","Leimbach",1,"01","Verheiratetentarif",128.5,16,370.5
2010,23,"023","Leimbach",2,"02","Einelternfamilientarif",6.5,0,38
2010,24,"024","Enge",0,"00","Grundtarif",54,5,284.5
2010,24,"024","Enge",1,"01","Verheiratetentarif",281,48,1011
2010,24,"024","Enge",2,"02","Einelternfamilientarif",38,4.5,143
2010,31,"031","Alt-Wiedikon",0,"00","Grundtarif",33,2,135
2010,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",94,3,375
2010,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",22,0,111
2010,33,"033","Friesenberg",0,"00","Grundtarif",19,0,101
2010,33,"033","Friesenberg",1,"01","Verheiratetentarif",81,7,250
2010,33,"033","Friesenberg",2,"02","Einelternfamilientarif",8,0,58
2010,34,"034","Sihlfeld",0,"00","Grundtarif",19,0,97
2010,34,"034","Sihlfeld",1,"01","Verheiratetentarif",33,0,194
2010,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",3,0,47.5
2010,41,"041","Werd",0,"00","Grundtarif",22,0,107
2010,41,"041","Werd",1,"01","Verheiratetentarif",42,0,225
2010,41,"041","Werd",2,"02","Einelternfamilientarif",27,0,108
2010,42,"042","Langstrasse",0,"00","Grundtarif",10,0,65
2010,42,"042","Langstrasse",1,"01","Verheiratetentarif",10.5,0,131
2010,42,"042","Langstrasse",2,"02","Einelternfamilientarif",3.5,0,74.5
2010,44,"044","Hard",0,"00","Grundtarif",8,0,53
2010,44,"044","Hard",1,"01","Verheiratetentarif",2,0,71
2010,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,21
2010,51,"051","Gewerbeschule",0,"00","Grundtarif",18,0,86
2010,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",28.5,0,193
2010,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",24,0,94
2010,52,"052","Escher Wyss",0,"00","Grundtarif",29.5,1,143
2010,52,"052","Escher Wyss",1,"01","Verheiratetentarif",146,14,431
2010,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",52,0,182
2010,61,"061","Unterstrass",0,"00","Grundtarif",39,4,159
2010,61,"061","Unterstrass",1,"01","Verheiratetentarif",143,23,439
2010,61,"061","Unterstrass",2,"02","Einelternfamilientarif",27,0,132
2010,63,"063","Oberstrass",0,"00","Grundtarif",61,9,282
2010,63,"063","Oberstrass",1,"01","Verheiratetentarif",424,128,1197
2010,63,"063","Oberstrass",2,"02","Einelternfamilientarif",87,13,309
2010,71,"071","Fluntern",0,"00","Grundtarif",89,10,500
2010,71,"071","Fluntern",1,"01","Verheiratetentarif",720,178,2240
2010,71,"071","Fluntern",2,"02","Einelternfamilientarif",102,22,473
2010,72,"072","Hottingen",0,"00","Grundtarif",67,6,335
2010,72,"072","Hottingen",1,"01","Verheiratetentarif",471,112,1494
2010,72,"072","Hottingen",2,"02","Einelternfamilientarif",102,10,316
2010,73,"073","Hirslanden",0,"00","Grundtarif",53,9,243
